id,name,product,colour,quantity
1011,Harriet,pen,white,57
1012,Eve,pen,purple,32
1013,Fred,pen,pink,51
1014,Alice,card,blue,43
1015,Dan,card,black,45
1016,Carol,paper,orange,41
1017,Ger,eraser,black,19
1018,Bob,card,orange,75
1019,Bob,paint,pink,32
1020,Carol,eraser,black,48
1021,Ger,pen,pink,45
1022,Alice,pen,orange,21
1023,Eve,eraser,blue,93
1024,Ger,paper,green,32
1025,Carol,eraser,orange,95
1026,Harriet,pen,white,78
1027,Ger,eraser,white,81
1028,Dan,paper,pink,81
1029,Ger,paint,orange,92
1030,Fred,paint,purple,64
1031,Carol,paper,blue,28
1032,Dan,paper,blue,100
1033,Eve,pencil,blue,67
1034,Harriet,pen,purple,24
1035,Bob,paper,white,22
1036,Alice,paper,red,60
1037,Ger,pencil,white,23
1038,Alice,pen,purple,3
1039,Bob,card,black,94
1040,Bob,pencil,black,33
1041,Harriet,eraser,pink,43
1042,Fred,pencil,green,78
1043,Bob,paper,green,59
1044,Eve,pen,white,43
1045,Bob,paper,green,40
1046,Dan,card,blue,34
1047,Dan,paint,black,40
1048,Harriet,paper,red,32
1049,Dan,paper,orange,62
1050,Dan,pen,orange,65
1051,Fred,paint,purple,30
1052,Eve,card,blue,21
1053,Ger,eraser,purple,33
1054,Bob,paint,green,66
1055,Carol,eraser,red,97
1056,Eve,pen,orange,56
1057,Bob,pen,orange,5
1058,Harriet,pen,green,65
1059,Ger,paint,green,75
1060,Bob,paper,purple,39
1061,Carol,card,blue,12
1062,Carol,paper,purple,48
1063,Eve,card,blue,62
1064,Fred,paint,blue,38
1065,Eve,eraser,black,55
1066,Carol,paint,white,16
1067,Harriet,paper,red,26
1068,Alice,paint,blue,80
1069,Ger,paint,orange,61
1070,Dan,pen,purple,44
1071,Alice,pencil,purple,84
1072,Harriet,card,red,87
1073,Alice,eraser,black,86
1074,Eve,paper,blue,73
1075,Alice,pencil,black,15
1076,Bob,pen,green,75
1077,Ger,card,black,100
1078,Alice,card,white,89
1079,Harriet,pencil,pink,99
1080,Fred,pencil,pink,93
1081,Carol,paper,red,75
1082,Carol,paper,purple,34
1083,Bob,paint,purple,75
1084,Carol,pencil,green,10
1085,Bob,paint,pink,67
1086,Alice,eraser,blue,78
1087,Bob,pencil,orange,48
1088,Alice,card,green,6
1089,Eve,card,blue,47
1090,Carol,paper,white,18
1091,Bob,pencil,white,43
1092,Fred,pencil,purple,23
1093,Carol,pencil,orange,75
1094,Fred,card,white,15
1095,Bob,paper,orange,49
1096,Alice,pencil,blue,7
1097,Carol,paper,black,69
1098,Harriet,paint,orange,88
1099,Dan,pen,pink,74
1100,Carol,paint,red,63
1101,Harriet,pencil,red,95
1102,Harriet,pencil,green,70
1103,Carol,paper,black,23
1104,Bob,eraser,purple,37
1105,Ger,pen,red,3
1106,Alice,paper,orange,12
1107,Fred,eraser,orange,30
1108,Bob,card,purple,67
1109,Alice,pencil,black,100
1110,Dan,pencil,black,58
1111,Fred,card,white,11
1112,Fred,card,green,11
1113,Dan,eraser,pink,70
1114,Bob,eraser,red,27
1115,Fred,card,orange,40
1116,Eve,paper,purple,61
1117,Bob,paper,white,20
1118,Harriet,paper,blue,58
1119,Alice,pencil,purple,51
1120,Alice,pencil,blue,38
1121,Harriet,card,orange,6
1122,Eve,paint,black,43
1123,Harriet,card,green,80
1124,Eve,eraser,white,52
1125,Alice,paint,orange,21
1126,Dan,paper,black,88
1127,Ger,paint,pink,16
1128,Fred,card,green,87
1129,Alice,paint,purple,5
1130,Dan,pencil,pink,70
1131,Alice,pencil,blue,63
1132,Ger,eraser,pink,90
1133,Carol,paper,pink,58
1134,Eve,paint,red,97
1135,Alice,paint,green,18
1136,Alice,eraser,orange,36
1137,Fred,eraser,blue,42
1138,Harriet,paper,pink,20
1139,Eve,pencil,purple,53
1140,Dan,card,red,23
1141,Eve,pencil,green,85
1142,Bob,paper,blue,88
1143,Carol,pencil,pink,84
1144,Alice,paint,purple,41
1145,Eve,pencil,white,29
1146,Eve,paper,purple,71
1147,Eve,pen,black,75
1148,Eve,pen,red,99
1149,Fred,paint,green,6
1150,Bob,paint,green,93
1151,Harriet,pen,white,48
1152,Harriet,pen,pink,96
1153,Eve,pencil,green,85
1154,Eve,pencil,green,55
1155,Bob,card,pink,67
1156,Harriet,paper,green,91
1157,Carol,paper,orange,62
1158,Ger,pen,blue,61
1159,Ger,pen,purple,22
1160,Dan,paint,purple,99
1161,Eve,card,black,67
1162,Fred,pencil,pink,26
1163,Fred,paper,pink,64
1164,Harriet,paper,red,99
1165,Ger,pen,black,46
1166,Harriet,card,blue,35
1167,Alice,pen,black,57
1168,Harriet,pencil,black,34
1169,Alice,card,black,35
1170,Fred,paint,black,11
1171,Bob,card,red,37
1172,Bob,paper,blue,28
1173,Eve,pencil,blue,32
1174,Alice,pen,green,38
1175,Carol,pencil,pink,28
1176,Fred,pencil,purple,54
1177,Eve,pencil,purple,78
1178,Dan,card,red,24
1179,Alice,paper,pink,23
1180,Bob,pencil,black,26
1181,Bob,pen,green,44
1182,Carol,pen,purple,86
1183,Carol,card,white,58
1184,Dan,eraser,red,39
1185,Ger,card,purple,67
1186,Alice,eraser,white,33
1187,Harriet,pen,green,53
1188,Bob,paper,black,7
1189,Ger,eraser,purple,14
1190,Alice,paint,red,91
1191,Fred,pencil,red,20
1192,Eve,eraser,green,39
1193,Bob,eraser,pink,96
1194,Bob,eraser,blue,51
1195,Fred,eraser,red,61
1196,Harriet,eraser,blue,75
1197,Harriet,card,blue,35
1198,Harriet,eraser,blue,48
1199,Harriet,paint,black,47
1200,Fred,pen,pink,24
1201,Alice,paint,blue,86
1202,Dan,pencil,green,85
1203,Fred,paint,black,22
1204,Alice,paint,pink,77
1205,Eve,card,black,100
1206,Dan,paper,orange,31
1207,Carol,paint,purple,83
1208,Ger,eraser,pink,32
1209,Eve,pencil,pink,18
1210,Ger,pen,orange,74
1211,Ger,pen,green,47
1212,Alice,card,pink,12
1213,Eve,paint,black,91
1214,Ger,paper,green,26
1215,Carol,eraser,green,25
1216,Alice,paint,pink,50
1217,Alice,pencil,white,91
1218,Bob,card,green,35
1219,Harriet,card,green,62
1220,Ger,card,blue,82
1221,Ger,paint,black,5
1222,Alice,eraser,black,10
1223,Carol,eraser,orange,67
1224,Bob,pencil,red,51
1225,Carol,paper,white,52
1226,Eve,pencil,green,42
1227,Bob,pen,blue,63
1228,Dan,paint,white,11
1229,Dan,eraser,pink,93
1230,Carol,paper,purple,6
1231,Fred,paint,pink,40
1232,Bob,pencil,blue,71
1233,Eve,card,black,51
1234,Ger,pen,red,93
1235,Dan,card,blue,72
1236,Fred,pencil,black,98
1237,Ger,paint,black,76
1238,Bob,pen,white,77
1239,Carol,card,pink,26
1240,Alice,pencil,black,61
1241,Fred,card,red,91
1242,Fred,pencil,blue,78
1243,Alice,pencil,purple,31
1244,Bob,eraser,green,1
1245,Ger,paint,blue,93
1246,Ger,eraser,purple,74
1247,Bob,card,white,91
1248,Bob,paper,white,68
1249,Dan,paint,green,16
1250,Eve,pencil,purple,45
1251,Ger,eraser,orange,71
1252,Alice,paper,orange,22
1253,Ger,paper,green,42
1254,Dan,pencil,blue,25
1255,Bob,paper,purple,44
1256,Ger,eraser,pink,78
1257,Fred,pen,purple,89
1258,Eve,card,purple,99
1259,Harriet,pencil,white,72
1260,Carol,eraser,red,75
1261,Carol,paint,orange,12
1262,Dan,eraser,blue,6
1263,Harriet,paper,green,7
1264,Alice,paint,black,93
1265,Ger,paper,blue,86
1266,Fred,paper,blue,84
1267,Ger,paint,red,7
1268,Dan,paper,black,5
1269,Carol,pen,blue,85
1270,Eve,pencil,red,59
1271,Ger,paper,orange,7
1272,Ger,pen,white,25
1273,Dan,card,blue,65
1274,Harriet,card,white,80
1275,Harriet,pen,red,33
1276,Ger,eraser,red,23
1277,Dan,eraser,black,98
1278,Carol,paint,black,35
1279,Harriet,paint,green,19
1280,Fred,card,black,28
1281,Carol,paper,green,19
1282,Ger,eraser,blue,36
1283,Bob,paper,pink,60
1284,Alice,pen,red,85
1285,Dan,paper,red,12
1286,Ger,pen,black,48
1287,Ger,paint,red,64
1288,Carol,paint,pink,24
1289,Alice,paper,green,56
1290,Eve,eraser,orange,55
1291,Ger,pencil,orange,87
1292,Eve,card,purple,3
1293,Ger,pencil,blue,65
1294,Bob,pencil,orange,49
1295,Carol,pen,red,19
1296,Eve,card,black,34
1297,Bob,pencil,purple,65
1298,Dan,paint,purple,95
1299,Bob,paper,blue,7
1300,Dan,paint,blue,88
1301,Harriet,pen,pink,86
1302,Fred,pencil,pink,70
1303,Fred,pencil,white,72
1304,Eve,pencil,white,99
1305,Alice,pencil,white,72
1306,Dan,eraser,orange,60
1307,Harriet,eraser,green,58
1308,Fred,paper,black,43
1309,Ger,paper,black,90
1310,Alice,pencil,white,13
1311,Ger,paint,white,36
1312,Alice,pencil,purple,25
1313,Carol,paint,white,21
1314,Harriet,card,black,38
1315,Alice,eraser,black,78
1316,Carol,pencil,black,90
1317,Ger,pen,orange,20
1318,Bob,paper,orange,44
1319,Bob,pencil,blue,71
1320,Fred,pencil,red,97
1321,Bob,card,black,26
1322,Ger,paper,pink,73
1323,Eve,paint,blue,56
1324,Eve,eraser,red,87
1325,Fred,eraser,green,75
1326,Carol,pencil,pink,29
1327,Carol,pencil,white,47
1328,Harriet,pen,black,24
1329,Carol,pen,purple,4
1330,Bob,paper,blue,5
1331,Fred,eraser,white,53
1332,Fred,pencil,orange,18
1333,Bob,pen,purple,64
1334,Bob,paper,black,86
1335,Dan,card,white,77
1336,Carol,card,green,60
1337,Dan,paper,blue,87
1338,Fred,paper,purple,57
1339,Bob,paper,white,66
1340,Ger,pencil,black,20
1341,Harriet,pen,pink,6
1342,Alice,card,green,10
1343,Alice,pencil,black,50
1344,Alice,paper,purple,67
1345,Dan,pencil,red,100
1346,Carol,paper,green,1
1347,Carol,paper,black,35
1348,Ger,pen,pink,8
1349,Bob,eraser,red,19
1350,Alice,eraser,red,68
1351,Ger,card,pink,5
1352,Alice,paint,white,90
1353,Dan,card,red,2
1354,Eve,pen,blue,57
1355,Ger,eraser,blue,33
1356,Eve,pencil,orange,75
1357,Alice,pen,purple,64
1358,Carol,pencil,purple,90
1359,Fred,pen,purple,10
1360,Alice,eraser,black,35
1361,Bob,paper,orange,28
1362,Ger,eraser,green,68
1363,Dan,paint,orange,40
1364,Alice,pen,green,68
1365,Fred,card,pink,16
1366,Eve,pen,purple,39
1367,Dan,card,green,61
1368,Fred,pen,blue,67
1369,Ger,card,white,35
1370,Eve,pencil,green,74
1371,Carol,pen,white,29
1372,Harriet,pencil,blue,44
1373,Dan,card,red,10
1374,Alice,paper,purple,27
1375,Harriet,card,red,89
1376,Eve,eraser,black,54
1377,Fred,pencil,red,35
1378,Ger,card,red,29
1379,Ger,paint,orange,64
1380,Harriet,paper,green,76
1381,Harriet,paint,pink,100
1382,Bob,pencil,white,43
1383,Bob,paint,white,79
1384,Alice,paint,blue,38
1385,Harriet,eraser,green,61
1386,Ger,card,pink,53
1387,Eve,paint,black,22
1388,Harriet,paper,orange,31
1389,Harriet,eraser,pink,100
1390,Ger,eraser,blue,42
1391,Bob,pencil,blue,82
1392,Alice,pen,blue,8
1393,Harriet,card,black,88
1394,Alice,paint,blue,91
1395,Carol,pencil,red,38
1396,Carol,paint,orange,34
1397,Alice,paper,white,68
1398,Fred,pencil,orange,74
1399,Fred,eraser,white,83
1400,Harriet,card,red,73
1401,Eve,card,pink,28
1402,Fred,pen,purple,43
1403,Ger,paint,black,19
1404,Carol,pen,orange,49
1405,Dan,card,green,30
1406,Ger,pencil,pink,53
1407,Harriet,eraser,black,21
1408,Ger,paper,purple,79
1409,Harriet,card,pink,17
1410,Carol,paint,white,2
1411,Harriet,pencil,green,95
1412,Bob,card,pink,28
1413,Carol,pen,pink,89
1414,Dan,eraser,purple,68
1415,Harriet,paper,orange,93
1416,Harriet,eraser,purple,9
1417,Carol,pen,orange,35
1418,Harriet,eraser,black,88
1419,Carol,paper,red,95
1420,Fred,paper,pink,40
1421,Ger,paper,pink,5
1422,Carol,paint,blue,66
1423,Bob,card,orange,82
1424,Eve,paper,red,61
1425,Eve,card,black,78
1426,Alice,paper,purple,85
1427,Alice,pencil,pink,24
1428,Bob,card,white,30
1429,Fred,pencil,purple,89
1430,Harriet,paint,black,67
1431,Carol,paper,red,75
1432,Harriet,paint,blue,35
1433,Dan,card,green,97
1434,Fred,eraser,blue,45
1435,Bob,paint,purple,71
1436,Bob,card,red,11
1437,Harriet,pen,black,29
1438,Ger,pencil,black,7
1439,Eve,pen,pink,23
1440,Eve,eraser,red,26
1441,Fred,card,red,18
1442,Fred,card,pink,80
1443,Fred,paint,purple,54
1444,Bob,paint,white,85
1445,Bob,pen,pink,10
1446,Alice,paper,orange,2
1447,Alice,pen,pink,84
1448,Carol,eraser,orange,79
1449,Dan,paper,pink,10
1450,Harriet,pencil,blue,24
1451,Bob,pencil,green,81
1452,Bob,pencil,pink,15
1453,Eve,card,pink,83
1454,Dan,paper,purple,44
1455,Harriet,pencil,blue,30
1456,Ger,pen,pink,39
1457,Eve,paint,white,94
1458,Carol,eraser,red,96
1459,Harriet,eraser,green,73
1460,Ger,pen,orange,10
1461,Bob,paper,green,96
1462,Dan,paint,blue,53
1463,Eve,paint,green,17
1464,Carol,paper,green,45
1465,Fred,eraser,green,62
1466,Eve,pencil,orange,43
1467,Fred,card,orange,10
1468,Dan,card,green,45
1469,Fred,paint,pink,81
1470,Alice,pen,red,60
1471,Eve,paper,pink,40
1472,Alice,pen,blue,3
1473,Fred,paint,orange,25
1474,Fred,eraser,green,81
1475,Harriet,pen,purple,56
1476,Ger,pencil,black,95
1477,Dan,card,blue,27
1478,Eve,card,purple,65
1479,Fred,pencil,black,68
1480,Bob,card,orange,84
1481,Carol,pencil,white,57
1482,Alice,pencil,purple,50
1483,Ger,paper,orange,23
1484,Dan,paper,purple,26
1485,Carol,pen,white,69
1486,Carol,pen,purple,14
1487,Eve,card,pink,95
1488,Harriet,pen,pink,19
1489,Dan,paper,red,67
1490,Bob,eraser,purple,33
1491,Carol,paint,blue,77
1492,Alice,paint,green,38
1493,Carol,card,red,78
1494,Eve,paper,white,73
1495,Fred,paint,pink,73
1496,Harriet,eraser,purple,94
1497,Alice,paint,orange,94
1498,Dan,pencil,blue,56
1499,Dan,paper,green,11
1500,Dan,paint,orange,74
1501,Eve,eraser,purple,25
1502,Eve,pen,green,4
1503,Bob,pencil,black,28
1504,Eve,pencil,purple,59
1505,Carol,eraser,orange,1
1506,Ger,paint,purple,45
1507,Eve,pen,black,17
1508,Harriet,paper,red,14
1509,Dan,pencil,orange,85
1510,Harriet,pencil,white,45
1511,Dan,pen,green,82
1512,Dan,pen,orange,76
1513,Fred,paper,black,56
1514,Harriet,pencil,pink,20
1515,Fred,paper,purple,71
1516,Dan,card,red,85
1517,Bob,pen,orange,44
1518,Harriet,eraser,black,81
1519,Bob,card,green,68
1520,Bob,pen,purple,21
1521,Dan,paper,pink,52
1522,Ger,pencil,purple,96
1523,Fred,paint,purple,48
1524,Harriet,eraser,green,99
1525,Carol,paper,orange,100
1526,Ger,paint,red,60
1527,Dan,paint,red,100
1528,Fred,paint,red,98
1529,Fred,pencil,green,34
1530,Dan,paper,purple,43
1531,Ger,card,blue,81
1532,Dan,pen,orange,58
1533,Harriet,paint,black,45
1534,Alice,paper,blue,10
1535,Fred,pen,red,31
1536,Carol,pencil,blue,39
1537,Dan,card,white,34
1538,Dan,paper,black,95
1539,Fred,pencil,orange,55
1540,Dan,pen,red,29
1541,Dan,pen,red,85
1542,Alice,pen,purple,43
1543,Harriet,paint,red,32
1544,Harriet,eraser,pink,62
1545,Bob,pen,pink,46
1546,Carol,paint,red,90
1547,Ger,paper,green,93
1548,Alice,paint,white,11
1549,Fred,card,white,68
1550,Fred,paper,green,49
1551,Fred,pencil,orange,26
1552,Fred,card,black,23
1553,Alice,pen,green,4
1554,Eve,eraser,green,86
1555,Eve,eraser,orange,21
1556,Carol,card,green,88
1557,Bob,card,red,3
1558,Fred,paint,black,27
1559,Dan,paint,black,92
1560,Dan,pen,green,96
1561,Fred,pen,orange,78
1562,Alice,pen,green,12
1563,Bob,pen,pink,50
1564,Fred,eraser,blue,33
1565,Alice,pencil,purple,92
1566,Fred,paint,orange,45
1567,Harriet,card,blue,14
1568,Bob,pencil,purple,67
1569,Ger,pencil,orange,43
1570,Alice,eraser,pink,97
1571,Fred,pen,pink,91
1572,Alice,paint,purple,25
1573,Dan,eraser,red,39
1574,Ger,card,purple,66
1575,Eve,paint,black,83
1576,Eve,eraser,red,87
1577,Dan,pen,black,52
1578,Bob,pencil,white,43
1579,Dan,pen,green,23
1580,Fred,pencil,green,99
1581,Dan,pencil,green,74
1582,Ger,pen,green,38
1583,Ger,eraser,orange,44
1584,Harriet,eraser,black,88
1585,Dan,pencil,orange,55
1586,Eve,paper,red,78
1587,Bob,pencil,blue,27
1588,Harriet,pen,pink,87
1589,Carol,card,purple,29
1590,Harriet,paper,blue,2
1591,Dan,eraser,black,11
1592,Bob,paper,black,25
1593,Ger,card,red,67
1594,Carol,paint,pink,55
1595,Ger,pen,pink,53
1596,Ger,paper,black,21
1597,Ger,card,red,51
1598,Carol,paint,red,70
1599,Bob,eraser,blue,66
1600,Eve,paper,orange,58
1601,Alice,paper,white,68
1602,Harriet,paper,white,70
1603,Fred,pen,white,43
1604,Harriet,pencil,orange,56
1605,Fred,pen,pink,78
1606,Alice,pencil,black,24
1607,Carol,paint,blue,10
1608,Fred,pencil,black,93
1609,Bob,pen,pink,99
1610,Fred,paint,green,40
1611,Dan,paper,white,58
1612,Eve,pencil,white,3
1613,Harriet,pencil,blue,27
1614,Ger,card,black,100
1615,Fred,pencil,white,47
1616,Bob,pen,blue,26
1617,Harriet,paint,purple,78
1618,Alice,pen,orange,89
1619,Dan,pencil,green,52
1620,Dan,card,pink,53
1621,Carol,card,blue,75
1622,Bob,card,blue,74
1623,Dan,eraser,purple,23
1624,Alice,pen,black,92
1625,Harriet,paint,red,41
1626,Ger,card,purple,98
1627,Dan,eraser,white,68
1628,Dan,pencil,purple,38
1629,Harriet,paper,blue,18
1630,Dan,paint,green,66
1631,Eve,pen,red,83
1632,Dan,pen,orange,41
1633,Bob,card,orange,40
1634,Eve,paper,green,46
1635,Fred,pen,blue,9
1636,Fred,card,purple,51
1637,Alice,paper,white,44
1638,Bob,pen,green,3
1639,Ger,pencil,purple,87
1640,Harriet,pencil,white,91
1641,Alice,paint,orange,91
1642,Bob,pen,red,58
1643,Ger,paper,black,9
1644,Carol,card,blue,42
1645,Harriet,eraser,black,32
1646,Bob,card,red,41
1647,Fred,paper,pink,68
1648,Harriet,pencil,pink,72
1649,Ger,pen,green,62
1650,Harriet,paper,green,24
1651,Ger,paint,blue,59
1652,Alice,paper,blue,70
1653,Carol,pencil,red,55
1654,Carol,pencil,pink,4
1655,Dan,paper,orange,49
1656,Eve,pen,black,91
1657,Eve,eraser,purple,45
1658,Harriet,card,blue,90
1659,Bob,pen,blue,4
1660,Ger,pencil,orange,4
1661,Carol,pen,red,100
1662,Ger,pencil,pink,86
1663,Carol,eraser,red,91
1664,Bob,paint,pink,8
1665,Alice,eraser,orange,39
1666,Eve,pencil,black,50
1667,Bob,pen,purple,69
1668,Fred,card,black,31
1669,Dan,eraser,black,33
1670,Alice,paint,black,15
1671,Harriet,pencil,red,41
1672,Eve,pencil,white,19
1673,Fred,card,orange,30
1674,Bob,paint,green,95
1675,Dan,paper,blue,76
1676,Carol,pen,green,6
1677,Alice,paint,orange,21
1678,Bob,paint,blue,8
1679,Bob,card,pink,62
1680,Ger,paper,green,50
1681,Fred,card,purple,95
1682,Alice,paint,orange,87
1683,Ger,eraser,pink,84
1684,Bob,paper,orange,65
1685,Dan,pen,white,48
1686,Harriet,paint,black,30
1687,Carol,pencil,pink,85
1688,Carol,pen,green,41
1689,Harriet,pencil,red,61
1690,Eve,pen,pink,63
1691,Dan,paper,purple,71
1692,Fred,pencil,black,39
1693,Dan,paper,pink,30
1694,Fred,paint,blue,33
1695,Eve,paint,green,52
1696,Alice,paper,orange,37
1697,Ger,pen,green,26
1698,Fred,card,pink,66
1699,Ger,eraser,pink,83
1700,Bob,eraser,black,3
1701,Harriet,pencil,purple,56
1702,Ger,pencil,green,42
1703,Eve,pen,green,88
1704,Ger,eraser,white,58
1705,Eve,pencil,blue,71
1706,Fred,eraser,purple,91
1707,Dan,eraser,purple,45
1708,Bob,pen,red,26
1709,Harriet,eraser,pink,70
1710,Dan,eraser,red,78
1711,Bob,pen,blue,5
1712,Carol,paper,blue,67
1713,Harriet,pen,green,28
1714,Fred,pen,purple,78
1715,Ger,eraser,orange,53
1716,Ger,paper,red,62
1717,Alice,eraser,orange,45
1718,Fred,paint,purple,63
1719,Ger,eraser,blue,29
1720,Bob,paper,pink,87
1721,Ger,paint,black,98
1722,Ger,paint,red,30
1723,Dan,pencil,orange,67
1724,Dan,eraser,red,70
1725,Dan,card,orange,22
1726,Fred,paper,purple,37
1727,Bob,card,white,93
1728,Eve,paint,green,61
1729,Fred,paper,red,23
1730,Bob,paper,orange,24
1731,Dan,paint,blue,47
1732,Dan,card,green,78
1733,Carol,card,black,3
1734,Fred,paint,black,17
1735,Fred,card,red,29
1736,Carol,pen,black,22
1737,Eve,paper,pink,84
1738,Fred,pencil,black,29
1739,Carol,paint,green,88
1740,Ger,paper,red,1
1741,Carol,paper,black,70
1742,Carol,eraser,white,97
1743,Dan,card,orange,39
1744,Eve,pen,green,36
1745,Eve,paper,pink,62
1746,Ger,paper,green,37
1747,Carol,eraser,green,25
1748,Dan,eraser,pink,56
1749,Harriet,pencil,black,58
1750,Ger,paper,green,19
1751,Dan,pen,purple,49
1752,Fred,eraser,white,44
1753,Carol,eraser,green,36
1754,Carol,eraser,pink,21
1755,Ger,paper,black,22
1756,Eve,pencil,blue,59
1757,Alice,pen,white,89
1758,Alice,pen,red,29
1759,Alice,card,green,20
1760,Dan,card,red,9
1761,Bob,pen,pink,65
1762,Harriet,paper,purple,11
1763,Alice,pencil,red,38
1764,Harriet,eraser,orange,15
1765,Dan,eraser,pink,86
1766,Ger,eraser,black,93
1767,Bob,pencil,white,21
1768,Alice,eraser,orange,94
1769,Bob,eraser,black,79
1770,Eve,pencil,pink,92
1771,Ger,eraser,red,60
1772,Dan,paper,red,45
1773,Harriet,paint,green,20
1774,Ger,paper,black,84
1775,Alice,paper,red,97
1776,Eve,paper,blue,20
1777,Eve,pencil,orange,62
1778,Ger,paper,black,1
1779,Ger,card,white,24
1780,Eve,paint,black,60
1781,Carol,card,pink,25
1782,Ger,pencil,orange,75
1783,Alice,pencil,blue,16
1784,Eve,eraser,white,52
1785,Carol,paper,orange,69
1786,Dan,pencil,orange,34
1787,Bob,paint,red,15
1788,Alice,eraser,black,79
1789,Dan,paint,green,29
1790,Ger,card,black,90
1791,Fred,paint,green,78
1792,Bob,eraser,black,67
1793,Dan,paint,pink,7
1794,Carol,pencil,red,53
1795,Eve,paper,white,84
1796,Eve,paint,orange,99
1797,Eve,paper,purple,27
1798,Eve,paper,black,24
1799,Ger,paint,pink,60
1800,Fred,paper,orange,24
1801,Eve,card,blue,18
1802,Fred,paper,blue,30
1803,Alice,paper,red,66
1804,Ger,paint,blue,14
1805,Harriet,pen,pink,73
1806,Ger,card,pink,95
1807,Eve,card,green,52
1808,Bob,pen,green,22
1809,Bob,pencil,white,82
1810,Eve,pencil,blue,59
1811,Harriet,pen,blue,93
1812,Alice,paint,white,48
1813,Alice,pencil,black,35
1814,Alice,card,white,37
1815,Carol,card,pink,23
1816,Harriet,paint,white,51
1817,Carol,pencil,black,72
1818,Fred,card,pink,50
1819,Fred,paint,purple,3
1820,Dan,pen,blue,94
1821,Dan,eraser,red,62
1822,Bob,pen,red,31
1823,Bob,paint,purple,53
1824,Fred,card,blue,28
1825,Bob,eraser,orange,39
1826,Ger,card,blue,47
1827,Alice,pencil,pink,34
1828,Eve,paper,orange,64
1829,Dan,paper,red,67
1830,Ger,paper,blue,48
1831,Dan,card,black,24
1832,Carol,eraser,pink,39
1833,Carol,paint,pink,81
1834,Alice,paint,red,36
1835,Carol,paper,white,17
1836,Fred,pencil,pink,59
1837,Dan,eraser,purple,2
1838,Alice,paint,black,10
1839,Harriet,pen,orange,51
1840,Dan,pencil,red,94
1841,Harriet,pencil,white,90
1842,Bob,paper,red,85
1843,Carol,pen,red,46
1844,Harriet,pen,blue,52
1845,Carol,pen,orange,90
1846,Carol,pen,pink,14
1847,Alice,paper,red,38
1848,Eve,card,green,93
1849,Dan,paper,orange,36
1850,Harriet,paper,green,34
1851,Harriet,pen,green,3
1852,Ger,pencil,red,79
1853,Bob,paint,pink,39
1854,Eve,pencil,black,26
1855,Ger,eraser,black,2
1856,Dan,pencil,white,89
1857,Eve,pencil,red,84
1858,Eve,pen,blue,27
1859,Harriet,paint,green,37
1860,Fred,pencil,white,59
1861,Carol,eraser,green,15
1862,Fred,eraser,blue,7
1863,Alice,paint,blue,78
1864,Eve,pencil,white,66
1865,Alice,card,black,88
1866,Fred,paper,white,59
1867,Alice,pencil,red,63
1868,Dan,eraser,orange,92
1869,Eve,eraser,red,100
1870,Harriet,paper,blue,46
